Date,Open,High,Low,Close,Volume,returns,log_returns,body_size,hl_range,upper_wick,lower_wick,body_direction,ret_1d,close_lag1,ret_2d,close_lag2,ret_3d,close_lag3,ret_5d,close_lag5,ret_10d,close_lag10,vol_sma20,vol_ratio,ema9,ema21,sma20,sma50,sma100,sma200,dist_ema9,dist_ema21,dist_sma20,dist_sma50,dist_sma100,ema9_vs_ema21,ema21_vs_sma50,price_vs_sma50,price_vs_sma200,rsi,rsi_prev,rsi_delta,macd,macd_signal,macd_hist,macd_cross,bb_upper,bb_mid,bb_lower,bb_width,bb_pct,atr,atr_pct,volatility_10,volatility_20,day_of_week,month,quarter,target
2016-04-13,1577.59,1581.47,1555.13,1556.91,100351,-0.013108602361830313,-0.013195278390782087,0.013108602361830283,0.016696353298385463,0.0024594476384866217,0.0011283032980685557,-1.0,-0.013108602361830313,1577.59,-0.024834644485644097,1596.56,-0.0304458836716901,1605.8,-0.02500563613135931,1596.84,-0.02701030541268523,1600.13,102775.35,0.9764111725233725,1584.6306854464237,1584.9610297040078,1586.048,1583.8870000000002,1587.3666,1535.0903,-0.017804937630578298,-0.01801711704851774,-0.018715275770596836,-0.01732727004129981,-0.019562209761643242,-1.0,1.0,-1.0,1.0,40.88567147329282,46.86476548219154,-5.97909400889872,1.1358979605579407,3.7329382321730047,-2.597040271615064,-1.0,1612.9553252401852,1586.048,1559.1406747598148,0.033930026380267396,-0.041451068433250644,40.531715710881286,0.026033435272996695,0.008110886696705543,0.007478293749948188,2,4,2,1
2016-04-14,1556.91,1566.52,1554.81,1566.21,15810,0.005973370329691585,0.005955600481951464,0.005973370329691475,0.007521308232332014,0.00019911234432301507,0.001348825558317524,1.0,0.005973370329691585,1556.91,-0.007213534568550672,1577.59,-0.01900962068447154,1596.56,-0.015104733277576221,1590.23,-0.01896046301864096,1596.48,98559.6,0.1604105536142598,1580.9465483571391,1583.256390640007,1585.739,1582.9724,1587.4145,1535.04285,-0.009409050100011557,-0.01088384740233243,-0.012468953716296024,-0.01070252392718733,-0.013538733630866903,-1.0,1.0,-1.0,1.0,44.32569069406285,40.88567147329282,3.440019220770033,-0.4926188917897889,2.887826807380446,-3.380445699170235,-1.0,1613.4370538172868,1585.739,1558.0409461827132,0.034933937826195596,0.14746620594767013,38.47302173153263,0.024564408177404455,0.008567801542222274,0.007436905040595931,3,4,2,0
2016-04-15,1566.21,1571.63,1535.63,1549.52,97683,-0.010656297686772565,-0.010713482643073037,0.010656297686772563,0.02298542341065374,0.0034605831912706934,0.008868542532610489,-1.0,-0.010656297686772565,1566.21,-0.004746581369507563,1556.91,-0.017792962683586988,1577.59,-0.03504795117698345,1605.8,-0.032644321111742314,1601.81,97269.25,1.0042536567311868,1574.6612386857114,1580.18944603637,1584.721,1581.7087999999997,1587.395,1534.95125,-0.016225178562207274,-0.019792868782829598,-0.022717357633331627,-0.020773400795084718,-0.02444305333264495,-1.0,-1.0,-1.0,1.0,39.844489465996226,44.32569069406285,-4.481201228066624,-3.094304529477995,1.691400540008758,-4.7857050694867524,-1.0,1616.1222972578496,1584.721,1553.3197027421504,0.03963006391389979,-0.060502321144393016,38.296377322137445,0.02471499388335578,0.008761196016055175,0.0077978578445670734,4,4,2,1
2016-04-18,1549.52,1577.06,1529.11,1574.68,191083,0.016237286385461402,0.016106871479819367,0.016237286385461357,0.030945066859414557,0.001535959522948966,0.013171820951004234,1.0,0.016237286385461402,1549.52,0.005407959341339863,1566.21,0.011413633414905089,1556.91,-0.013704464598887522,1596.56,-0.006473431170896049,1584.94,98327.15,1.9433391489532648,1574.664990948569,1579.688587305791,1585.1785,1580.9442000000001,1587.7894000000001,1535.04305,9.531493021426274e-06,-0.0031807016700478984,-0.006667068864785177,-0.003978078085706349,-0.00832512002438594,-1.0,-1.0,-1.0,1.0,48.32561069329547,39.844489465996226,8.48112122729924,-3.0903339660771962,0.7350536387915672,-3.825387604868763,-1.0,1615.6555424556625,1585.1785,1554.7014575443375,0.038452505450537605,0.3277637993318951,38.98592179912763,0.024757996417765913,0.010242029687526855,0.008626395895115036,0,4,2,0
2016-04-19,1574.68,1596.41,1537.62,1546.89,151523,-0.017648030075951948,-0.017805613334066266,0.017648030075951917,0.03733456956333997,0.013799629130998055,0.005886910356390002,-1.0,-0.017648030075951948,1574.68,-0.0016972998089730407,1549.52,-0.012335510563717511,1566.21,-0.019460062500396114,1577.59,-0.03241363349200288,1598.71,101674.65,1.490273140846809,1569.1099927588552,1576.7068975507193,1583.7105000000001,1579.5562,1588.1370000000002,1534.99035,-0.014364300473113887,-0.01927538322099128,-0.023802920698950823,-0.021117338660150295,-0.026664468708182266,-1.0,-1.0,-1.0,1.0,41.3851954089288,48.32561069329547,-6.940415284366665,-5.268871741577186,-0.4657314372821836,-4.8031403042950025,-1.0,1618.5189342320416,1583.7105000000001,1548.9020657679587,0.043958077226919266,-0.028901986146759064,40.40049881347567,0.026117240924355106,0.010964310306312937,0.00937064803407984,1,4,2,1
2016-04-20,1546.89,1571.53,1546.57,1571.22,129240,0.01572833233132287,0.015605923963686315,0.0157283323313228,0.0161356011093226,0.00020040209711094222,0.0002068666808888568,1.0,0.01572833233132287,1546.89,-0.0021972718266568547,1574.68,0.014004336826888286,1549.52,0.009191282733105988,1556.91,-0.0160441872698579,1596.84,101556.85,1.2725877181105951,1569.5319942070842,1576.208088682472,1583.109,1578.685,1588.5179,1535.11395,0.0010743280972211873,-0.003174659616394856,-0.00756673158437386,-0.004751085144028155,-0.0110092157686384,-1.0,-1.0,-1.0,1.0,48.3755866269611,41.3851954089288,6.9903912180323005,-4.9748045088024355,-1.3675460515862339,-3.6072584572162016,-1.0,1618.3638411905451,1583.109,1547.8541588094547,0.04453874141394588,0.33138485951370955,39.297606041084556,0.025010887107524443,0.012501259324261972,0.010018533898376973,2,4,2,1
2016-04-21,1571.22,1581.73,1548.84,1575.04,187403,0.0024312317816728157,0.0024282811192132482,0.0024312317816727997,0.02093277835058114,0.004257837858479433,0.014243708710428907,1.0,0.0024312317816728157,1571.22,0.018197803334432328,1546.89,0.0002286178779180581,1574.68,0.00563781357544646,1566.21,-0.009552077372455559,1590.23,106318.4,1.7626582040361782,1570.6335953656674,1576.1018988022472,1582.9115,1578.0422,1588.8401,1535.2357000000002,0.0027976461768162097,-0.000674204339094399,-0.004997650853311642,-0.001906110321007803,-0.008761745733441646,-1.0,-1.0,-1.0,1.0,49.396020274961586,48.3755866269611,1.020433648000484,-4.382987679605094,-1.970634377190006,-2.412353302415088,-1.0,1618.30747257795,1582.9115,1547.51552742205,0.044722617250490676,0.3888079712592452,38.83991989529281,0.024659640323606263,0.01252629451611936,0.010021770625619437,3,4,2,0
2016-04-22,1575.04,1594.4,1570.01,1574.57,119963,-0.0002984051198700044,-0.000298449651536992,0.0002984051198699889,0.015485321007720503,0.012291751320601462,0.002895164567249051,-1.0,-0.0002984051198700044,1575.04,0.002132101169791678,1571.22,0.017893967896876806,1546.89,0.01616629665961078,1549.52,-0.019448250093411446,1605.8,107954.05,1.1112413105390673,1571.4208762925339,1575.9626352747703,1581.8385,1577.5328,1589.1575,1535.3561500000003,0.001999989652709032,-0.000884454342944631,-0.0046161809255861165,-0.001881656579256569,-0.009264434099468484,-1.0,-1.0,-1.0,1.0,49.26698608063997,49.396020274961586,-0.1290341943216191,-3.906857825623092,-2.357879066876623,-1.5489787587464692,-1.0,1616.8591394934253,1581.8385,1546.8178605065748,0.04427840072602263,0.39622548152267556,37.80778275991476,0.02401149695467001,0.011962753200171424,0.009690759307349504,4,4,2,0
2016-04-25,1574.57,1579.56,1544.13,1567.9,133122,-0.004236077151222095,-0.004245074744694494,0.00423607715122214,0.02250138132950573,0.0031691191880958034,0.015096184990187786,-1.0,-0.004236077151222095,1574.57,-0.0045332182039820035,1575.04,-0.002113007726480043,1571.22,-0.004305636700789983,1574.68,-0.017951094853935867,1596.56,110921.55,1.2001455082443402,1570.7167010340272,1575.2296684316093,1581.153,1576.8868,1589.3622999999998,1535.45715,-0.0017964800268047189,-0.004674831578295304,-0.008452707443076682,-0.005731743095860643,-0.01368856432170399,-1.0,-1.0,-1.0,1.0,47.37559979791926,49.26698608063997,-1.8913862827207097,-4.02137879101474,-2.6905790117042465,-1.3307997793104938,-1.0,1616.724857652423,1581.153,1545.581142347577,0.04499483307740994,0.31371509846617585,37.63794113420655,0.024005319940178932,0.011918455535327357,0.009529249973676145,0,4,2,1
2016-04-26,1567.9,1612.91,1567.49,1574.35,144874,0.00411378276675789,0.004105344297202637,0.004113782766757968,0.02896868422731046,0.02459340519165774,0.0002614962688947521,1.0,0.00411378276675789,1567.9,-0.00013972068564749307,1574.57,-0.00043808411214951715,1575.04,0.01775174705376581,1546.89,-0.0020537655537877786,1577.59,113754.2,1.2735705582738923,1571.443360827222,1575.14969857419,1580.319,1576.5102000000002,1589.7769999999998,1535.6496000000002,0.0018462471323262848,-0.0005079547585925545,-0.0037914059770699344,-0.0013721218280561877,-0.009798964652078577,-1.0,-1.0,-1.0,1.0,49.3986421512216,47.37559979791926,2.023042353302344,-3.5507456010393526,-2.862612329571268,-0.6881332714680846,-1.0,1615.6974370248026,1580.319,1544.9405629751973,0.044773791905055475,0.41564070515281637,38.19380248176323,0.02426004540398465,0.011473722473847436,0.009473376226905058,1,4,2,1
2016-04-27,1574.35,1577.07,1573.21,1574.71,113666,0.00022866579858371594,0.00022863965854480762,0.0002286657985836233,0.002451805507034586,0.0014990313462698258,0.0007241083621811369,1.0,0.00022866579858371594,1574.35,0.004343389246763252,1567.9,8.891316359393997e-05,1574.57,0.0022212039052456056,1571.22,0.011432902351452556,1556.91,116454.4,0.9760558639261376,1572.0966886617778,1575.1097259765365,1579.048,1576.3272,1589.8527,1535.88005,0.0016595508622046437,-0.0002538410097964079,-0.002754792946002734,-0.0010269827460293714,-0.009616183297241954,-1.0,-1.0,-1.0,1.0,49.515297615369235,49.3986421512216,0.11665546414763384,-3.112833607742232,-2.9126565852054607,-0.20017702253677117,-1.0,1613.2361386633625,1579.048,1544.8598613366376,0.04330221584570254,0.4365569438694637,35.741388018780135,0.022697123926805656,0.01053171453474794,0.00936232345280766,2,4,2,1
2016-04-28,1574.71,1596.79,1569.37,1591.01,128374,0.010351112268290663,0.010297906351004443,0.01035111226829064,0.017412729962977356,0.0036705171110871034,0.0033911005835996124,1.0,0.010351112268290663,1574.71,0.010582145012227429,1574.35,0.014739460424771922,1567.9,0.01013942503047538,1575.04,0.01583440279400583,1566.21,115116.2,1.1151688467826422,1575.8793509294223,1576.5552054332152,1578.7745,1576.4261999999999,1590.0669,1536.13795,0.009510090490052008,0.009085294603292758,0.007690397923331722,0.00916637858970095,0.0005927681158509114,-1.0,1.0,1.0,1.0,54.61690267296204,49.515297615369235,5.101605057592806,-1.433981378147564,-2.6169215437938815,1.1829401656463174,1.0,1612.4592793052625,1578.7745,1545.0897206947375,0.04267205899925861,0.6816176363875843,35.147003160295846,0.0220910007858504,0.01083755063324475,0.00967490962660553,3,4,2,1
2016-04-29,1591.01,1593.47,1590.86,1593.42,87792,0.0015147610637269437,0.0015136149704125604,0.0015147610637268666,0.0016404673760693693,3.142657808558999e-05,9.427973425691288e-05,1.0,0.0015147610637269437,1591.01,0.011881552793847838,1574.71,0.012112935497189392,1574.35,0.011971522383888988,1574.57,0.02833135422582478,1549.52,116901.75,0.750989613072516,1579.387480743538,1578.0883685756503,1578.355,1576.6306,1590.2835,1536.3710999999998,0.008806541436948286,0.009621839454977205,0.009454506658633665,0.010536707208394594,0.0019684075761569886,1.0,1.0,1.0,1.0,55.33556193984746,54.61690267296204,0.7186592668854175,0.08995106815177678,-2.07554702140475,2.1654980895565266,1.0,1611.0255806821274,1578.355,1545.6844193178727,0.04139826678044846,0.730559109827988,32.82293150598901,0.020599045766959753,0.009951081872248047,0.009648740285258976,4,4,2,1
2016-05-02,1593.42,1602.52,1568.72,1596.34,129746,0.0018325363055564647,0.0018308592594202529,0.0018325363055565044,0.021212235317744195,0.003878450126143806,0.015501248886043883,1.0,0.0018325363055564647,1593.42,0.003350073223926886,1591.01,0.013735862476265348,1574.71,0.018138911920402956,1567.9,0.013755175654736052,1574.68,117259.4,1.1064869852651473,1582.7779845948305,1579.7476077960455,1578.925,1576.4560000000001,1590.4219,1536.6826999999998,0.008495693527174289,0.010394021451541923,0.01090933009258677,0.012455993084179929,0.0037072929325832017,1.0,1.0,1.0,1.0,56.23975084931767,55.33556193984746,0.9041889094702142,1.5158246250173306,-1.357272692120334,2.8730973171376646,1.0,1612.4655253701756,1578.925,1545.3844746298244,0.0424852673435098,0.7596113180553494,32.89272211270408,0.020605085453414735,0.008784605327410835,0.009344092404495958,0,5,2,0
2016-05-03,1596.34,1596.45,1586.24,1592.02,99177,-0.00270619041056408,-0.0027098587635022184,0.002706190410564126,0.006395880576819498,6.890762619500065e-05,0.0036207825400603713,-1.0,-0.00270619041056408,1596.34,-0.0008786132971847493,1593.42,0.0006348168773295804,1591.01,0.01122367961380899,1574.35,0.029174666589091514,1546.89,116833.1,0.8488775869167213,1584.6263876758644,1580.8632798145868,1578.5905,1576.9246000000003,1590.4438,1536.9631000000002,0.004644170502968288,0.0070079020272441166,0.008435509604150678,0.009481916056330761,0.000990062938907785,1.0,1.0,1.0,1.0,54.482475909470836,56.23975084931767,-1.7572749398468375,2.2710722878036904,-0.6316036961355291,2.9026759839392193,1.0,1611.4262555273938,1578.5905,1545.7547444726063,0.04160135960199147,0.7044950661800927,31.272527676082362,0.019643300760092436,0.005970231523143498,0.009156908149649014,1,5,2,1
2016-05-04,1592.02,1598.02,1590.91,1592.04,124381,1.256265624793862e-05,1.2562577338433492e-05,1.2562656248025659e-05,0.004466024296177121,0.0037562342181631,0.0006972274217659954,1.0,1.256265624793862e-05,1592.02,-0.00269366175125596,1596.34,-0.0008660616786535513,1593.42,0.011005200957636685,1574.71,0.013250849658227315,1571.22,118281.8,1.0515649914018894,1586.1091101406914,1581.879345285988,1578.3505,1577.0741999999998,1590.4288000000001,1537.18965,0.003725339727210708,0.006382160444468748,0.008598716112660457,0.009400391949951115,0.0010120348734955315,1.0,1.0,1.0,1.0,54.489565778932864,54.482475909470836,0.007089869462028275,2.838504818045749,0.0624180067007265,2.7760868113450226,1.0,1610.6910572162071,1578.3505,1546.009942783793,0.04098019700466673,0.711646013205177,29.546632842076473,0.018558976434057232,0.003980748439806391,0.009154196137322799,2,5,2,1
2016-05-05,1592.04,1602.69,1589.28,1597.19,101651,0.0032348433456446113,0.0032296224959665176,0.003234843345644639,0.008423155197105651,0.0034546870681641164,0.0017336247832968963,1.0,0.0032348433456446113,1592.04,0.0032474466401175572,1592.02,0.0005324680205971433,1596.34,0.0038843250513824756,1591.01,0.014063134904510388,1575.04,116941.55,0.8692462174479473,1588.3252881125534,1583.2712229872618,1578.6985,1576.9620000000002,1590.5705000000003,1537.55245,0.0055501924551535345,0.008714540544793196,0.011577520520414032,0.01266474245393462,0.0041444662187966295,1.0,1.0,1.0,1.0,56.37394151026946,54.489565778932864,1.884375731336597,3.661553041819161,0.7822450137244135,2.879308028094748,1.0,1611.719904398105,1578.6985,1545.677095601895,0.04183370592688218,0.7799926341152417,28.394016210499586,0.01777748183403326,0.0040135489587697125,0.00913325556062069,3,5,2,0
2016-05-06,1597.19,1603.21,1547.46,1574.06,60256,-0.014481683456570638,-0.014587566521056266,0.01448168345657067,0.034905051997570734,0.003769119516150227,0.016654249024849833,-1.0,-0.014481683456570638,1597.19,-0.01129368608828929,1592.04,-0.011281265310737365,1592.02,-0.012149966738211004,1593.42,-0.0003238979530919561,1574.57,115801.9,0.5203368856642249,1585.4722304900429,1582.433839079329,1577.1115,1576.9554,1590.4089000000001,1537.7598,-0.007250187724764577,-0.005319898275370028,-0.0019386173335197087,-0.001839447035055912,-0.010386452867108107,1.0,1.0,-1.0,1.0,46.96783031233978,56.37394151026946,-9.406111197929683,2.419536088458244,1.1097032286711797,1.3098328597870645,1.0,1607.6026219348228,1577.1115,1546.6203780651772,0.0386670466036457,0.4499608442258567,30.348015052606762,0.019280087831853147,0.006473684293801823,0.009413874648064301,4,5,2,0
2016-05-09,1574.06,1574.26,1553.86,1556.36,138251,-0.011244806424151599,-0.0113085072457011,0.011244806424151587,0.012960115878683209,0.00012705995959496174,0.0015882494949366606,-1.0,-0.011244806424151599,1574.06,-0.02556364615355733,1597.19,-0.022411497198562835,1592.04,-0.025044789957026747,1596.34,-0.0073601632757192,1567.9,116248.8,1.1892681902952977,1579.6497843920342,1580.0634900721172,1575.1015000000002,1576.6744,1589.7983,1537.92035,-0.014964265588960354,-0.015230081775500108,-0.01204187977074733,-0.013052507132026141,-0.02148493921714772,-1.0,1.0,-1.0,1.0,41.290270098864774,46.96783031233978,-5.6775602134750045,0.006907010030772653,0.8891439849430983,-0.8822369749123257,-1.0,1605.4943456090025,1575.1015000000002,1544.708654390998,0.03859160264783225,0.19167908393150243,29.637442548849144,0.019042793793755394,0.007315069098986938,0.009640352589102227,0,5,2,1
2016-05-10,1556.36,1568.28,1536.07,1567.6,103380,0.007221979490606323,0.007196025879441511,0.0072219794906062925,0.020695725924593306,0.00043691690868440705,0.013036829525302607,1.0,0.007221979490606323,1556.36,-0.004104036694916324,1574.06,-0.01852628679117707,1597.19,-0.015339003278853292,1592.02,-0.004287483723441454,1574.35,117886.3,0.8769466850685788,1577.2398275136275,1578.9304455201066,1574.602,1576.705,1589.1026000000002,1538.0955000000001,-0.006149417908667742,-0.007227893289172398,-0.004466700688951378,-0.005808241898443493,-0.013716892064302282,-1.0,1.0,-1.0,1.0,45.773114266728165,41.290270098864774,4.482844167863391,-0.9867699831536356,0.5139611913237515,-1.5007311744773872,-1.0,1605.1506115457078,1574.602,1544.0533884542924,0.038801692803270504,0.3853957733904045,29.82119665250278,0.01902347324094334,0.007602135945230623,0.009473508963700184,1,5,2,1
2016-05-11,1567.6,1593.41,1558.87,1570.91,44321,0.002111508037764942,0.0021092819377361363,0.002111508037764846,0.02203368206175057,0.014353151314110744,0.00556902270987498,1.0,0.002111508037764942,1567.6,0.009348736796114032,1556.36,-0.002001194363620118,1574.06,-0.013272279590964997,1592.04,-0.0024131427373929037,1574.71,115084.8,0.38511601879657437,1575.9738620109022,1578.2013141091877,1575.3020000000001,1577.172,1588.2047,1538.33565,-0.003223521405365097,-0.0046414588418099215,-0.0027958317153751982,-0.003986224545008908,-0.011009351267736485,-1.0,1.0,-1.0,1.0,47.05518896183301,45.773114266728165,1.2820746951048463,-1.4900010178919274,0.11316874948061578,-1.6031697673725431,-1.0,1604.7660116610082,1575.3020000000001,1545.837988338992,0.03740744525304741,0.42546839766837,30.158254034466882,0.01919795152775581,0.007643381033930158,0.008984034471301212,2,5,2,0
2016-05-12,1570.91,1574.3,1559.09,1569.29,135566,-0.0010312494032121977,-0.0010317815067304227,0.0010312494032122261,0.009682286063491884,0.0021579848622771975,0.006493051798002461,-1.0,-0.0010312494032121977,1570.91,0.0010780811431487791,1567.6,0.008307846513660122,1556.36,-0.017468178488470487,1597.19,-0.013651705520392743,1591.01,121072.6,1.1197083402850851,1574.6370896087217,1577.391194644716,1575.456,1577.8,1587.3627999999999,1538.6847499999997,-0.0034073304543594347,-0.005162331146388551,-0.003929165418756215,-0.005422834530265273,-0.011516545699010327,-1.0,-1.0,-1.0,1.0,46.47602787744635,47.05518896183301,-0.5791610843866621,-1.9965210477532764,-0.3087692099661627,-1.6877518377871137,-1.0,1604.7516374694076,1575.456,1546.1603625305922,0.037190042082302095,0.3947624879841986,29.090521603433537,0.01853737779724177,0.006687453749290233,0.008893977691468546,3,5,2,1
2016-05-13,1569.29,1585.38,1567.97,1570.49,141150,0.0007646770195439689,0.0007643848030298729,0.0007646770195438991,0.011094189091882369,0.009488367350840254,0.0008411447214982166,1.0,0.0007646770195439689,1569.29,-0.00026736095638835167,1570.91,0.0018435825465681344,1567.6,-0.002268020278769489,1574.06,-0.014390430646031849,1593.42,123245.95,1.1452708993682956,1573.8076716869773,1576.7638133133783,1576.5045,1578.7328,1586.6738,1539.1429500000002,-0.0021125073620190463,-0.003994812646612358,-0.0038296964641608656,-0.005248552999382351,-0.010304936675814566,-1.0,-1.0,-1.0,1.0,46.99644047615839,46.47602787744635,0.520412598712042,-2.274888352656035,-0.7019930385041371,-1.5728953141518978,-1.0,1603.2847413220136,1576.5045,1549.7242586779864,0.033974202194809566,0.38770638904878474,28.25619863175972,0.017991963420180782,0.006655621787894822,0.008522161526906102,4,5,2,1
2016-05-16,1570.49,1578.42,1569.81,1576.25,116009,0.003667645129863839,0.0036609357196175016,0.003667645129863922,0.0054823653764112645,0.0013817343631605885,0.00043298588338675425,1.0,0.003667645129863839,1570.49,0.0044351267133544425,1569.29,0.0033993035883659317,1570.91,0.01277981957901786,1556.36,-0.012585038275054083,1596.34,119492.25,0.9708495739263425,1574.2961373495818,1576.717103012162,1576.583,1579.2854,1586.0571,1539.62255,0.001239563933651489,-0.0002963381520456415,-0.0002112609040444623,-0.0019257097541633505,-0.006221792228390161,-1.0,-1.0,-1.0,1.0,49.53293225334748,46.99644047615839,2.5364917771890916,-2.0075705618803568,-0.9631085431793811,-1.0444620187009757,-1.0,1603.3499238938466,1576.583,1549.8160761061536,0.03395561653759621,0.49377963635615196,26.852898729491177,0.01703593892434016,0.006779844167763234,0.00775572450196467,0,5,2,0
2016-05-17,1576.25,1579.84,1569.51,1569.68,57052,-0.004168120539254527,-0.004176831367283137,0.0041681205392545195,0.006553528945281477,0.0022775574940522873,0.00010785091197466948,-1.0,-0.004168120539254527,1576.25,-0.0005157625963870816,1570.49,0.00024852003135178435,1569.29,0.001326869099260053,1567.6,-0.01403248702905735,1592.02,114768.7,0.4971041756158256,1573.3729098796657,1576.0773663746927,1577.7224999999999,1579.4314,1585.3629999999998,1540.0480500000003,-0.0023526514191845784,-0.004075586345428773,-0.005123655776973517,-0.006212349013811653,-0.00999120839916401,-1.0,-1.0,-1.0,1.0,46.7828680381491,49.53293225334748,-2.7500642151983854,-2.2993578134164636,-1.2303583972267977,-1.0689994161896659,-1.0,1600.8615850704357,1577.7224999999999,1554.583414929564,0.0293322622583323,0.32621395842047185,25.67269167738466,0.016355366493415638,0.006830228196073868,0.006619885143290637,1,5,2,0
2016-05-18,1569.68,1570.35,1556.34,1559.88,98404,-0.00624331073849449,-0.006262881703918123,0.006243310738494441,0.008925386065949741,0.0004268385913051357,0.002255236736150165,-1.0,-0.00624331073849449,1569.68,-0.010385408406026864,1576.25,-0.006755853268724965,1570.49,-0.0070214079737221935,1570.91,-0.020200497474937684,1592.04,113226.9,0.8690867629512069,1570.6743279037328,1574.6048785224477,1577.1555,1579.0118,1584.4082999999998,1540.4793500000003,-0.006919973269567316,-0.009439750828555802,-0.01107489037618276,-0.01226491781419076,-0.01572447880606182,-1.0,-1.0,-1.0,1.0,42.95215884975621,46.7828680381491,-3.8307091883928877,-3.2835289328429553,-1.6409925043500295,-1.6425364284929258,-1.0,1601.4903331453631,1577.1555,1552.820666854637,0.03085914248197221,0.14504585059304567,24.839642271857183,0.015924072538821693,0.006971503963470958,0.005787396067487691,2,5,2,1
2016-05-19,1559.88,1566.82,1547.31,1563.58,166934,0.0023719773315895587,0.002369168633926755,0.0023719773315894928,0.012507372361976556,0.002077082852527123,0.00805831217785994,1.0,0.0023719773315895587,1559.88,-0.0038861423984507537,1569.68,-0.008038065027755836,1576.25,-0.003638588151329558,1569.29,-0.02104320713252661,1597.19,112203.45,1.4877795647103542,1569.2554623229862,1573.6026168385888,1576.5825,1578.4490000000003,1583.7331000000004,1540.88305,-0.0036297869779520573,-0.006410044154177512,-0.008315852083040238,-0.009509586973484165,-0.012889075071310999,-1.0,-1.0,-1.0,1.0,44.7902557703945,42.95215884975621,1.8380969206382929,-3.722027343415448,-2.0571994721631133,-1.6648278712523346,-1.0,1601.6555586172326,1576.5825,1551.5094413827674,0.03180684628585262,0.24070774135022777,24.458953538153096,0.015642917879579617,0.006904212538942361,0.005785910880484298,3,5,2,0
2016-05-20,1563.58,1579.53,1542.88,1551.12,44776,-0.007968891901917408,-0.008000813219105151,0.007968891901917418,0.023439798411337996,0.010200949103979359,0.005269957405441219,-1.0,-0.007968891901917408,1563.58,-0.00561581660127719,1559.88,-0.011824066051679405,1569.68,-0.012333730237059859,1570.49,-0.014573777365538887,1574.06,108444.1,0.4128947540714525,1565.628369858389,1571.5587425805352,1575.41,1577.9382,1582.7077000000002,1541.3281,-0.009353479974720968,-0.013176764261008363,-0.01565965238021571,-0.01728957140646769,-0.020364446335551258,-1.0,-1.0,-1.0,1.0,40.10407827357267,44.7902557703945,-4.686177496821834,-5.017124077129893,-2.649184393156469,-2.3679396839734235,-1.0,1602.9510522292971,1575.41,1547.868947770703,0.03496366308363799,0.05902193209923029,25.32974257114215,0.016329969680709523,0.005810984358773789,0.006032331388174555,4,5,2,1
2016-05-23,1551.12,1559.69,1550.6,1557.76,127566,0.0042807777605859965,0.00427164129630336,0.004280777760585964,0.0058602816029708505,0.001244262210531786,0.0003352416318531009,1.0,0.0042807777605859965,1551.12,-0.0037222271965616782,1563.58,-0.0013590789035055062,1559.88,-0.011730372720063498,1576.25,0.0008995348119973379,1556.36,108166.3,1.1793506850100262,1564.0546958867112,1570.3043114368502,1574.9029999999998,1577.69,1581.7686999999999,1541.8059,-0.004040863731711704,-0.008052788258043725,-0.011004904478225016,-0.012794011914544002,-0.015412322822514292,-1.0,-1.0,-1.0,1.0,43.496761063719525,40.10407827357267,3.392682790146857,-5.44493919240881,-3.2083353530069374,-2.236603839401873,-1.0,1603.383470945286,1574.9029999999998,1546.4225290547136,0.03616790487450496,0.19903938679363462,24.169760958917724,0.015515715488212385,0.004896084850763372,0.006073108370471783,0,5,2,0
2016-05-24,1557.76,1560.93,1535.38,1535.54,105983,-0.01426407148726383,-0.01436678123094308,0.014264071487263781,0.016401756368118296,0.002034973294987721,0.00010271158586679238,-1.0,-0.01426407148726383,1557.76,-0.01004435504667589,1551.12,-0.017933204569001937,1563.58,-0.02174965598083689,1569.68,-0.020451645828017284,1567.6,106221.75,0.9977523435642889,1558.351756709369,1567.1439194880454,1572.9625,1576.845,1580.6665,1542.2455500000003,-0.01485585312617652,-0.020581632186752186,-0.024370905349258325,-0.026899331831147393,-0.02938803287442859,-1.0,-1.0,-1.0,-1.0,36.122980088452515,43.496761063719525,-7.37378097526701,-7.490606998483145,-4.0647896821021785,-3.425817316380966,-1.0,1606.4500655635125,1572.9625,1539.4749344364877,0.04257897510399944,-0.05875217219009298,24.268349461852168,0.01580443978134869,0.006034608765892183,0.006732773961071015,1,5,2,1
2016-05-25,1535.54,1551.41,1534.13,1550.68,115705,0.0098597236151452,0.009811433697647544,0.009859723615145225,0.011253370149914671,0.0004754027898980282,0.0009182437448714163,1.0,0.0098597236151452,1535.54,-0.004544987674609646,1557.76,-0.00028366599618334654,1551.12,-0.0058978895812498155,1559.88,-0.012877886066038124,1570.91,106323.7,1.0882333854070165,1556.8174053674952,1565.6471995345867,1571.761,1576.6254,1579.8585999999998,1542.7973000000002,-0.003957880005865264,-0.009652023328208656,-0.013594681043155199,-0.016731627415069412,-0.01881664818015305,-1.0,-1.0,-1.0,1.0,43.189830574774334,36.122980088452515,7.066850486321819,-7.800225855111421,-4.811876916704027,-2.988348938407394,-1.0,1606.6783911728512,1571.761,1536.8436088271487,0.044430916879667125,0.19813036867730247,23.76918164314844,0.01532823125541597,0.007035326163404811,0.007170165281675898,2,5,2,1
